message_id,chunk_id,ts_unix,day,sender,body
m060969,243,1765727094,2025-12-14,我,小红书有人说北京医保得当年结算
m060970,243,1765727099,2025-12-14,我,报去年的就会更麻烦
m060971,243,1765727104,2025-12-14,救命恩人唐白白,12.31吗
m060972,243,1765727111,2025-12-14,我,一月二十
m060973,243,1765727128,2025-12-14,我,医保局的说什么 当月的费用好像是25号之后才能提交
m060974,243,1765727135,2025-12-14,我,反正都不急
m060975,243,1765727140,2025-12-14,我,先把钢钉拆了再说
m060977,243,1765727170,2025-12-14,救命恩人唐白白,我转给你了
m060978,243,1765727178,2025-12-14,救命恩人唐白白,下周有时间
m060979,243,1765727186,2025-12-14,我,嗯这个鹏哥好像还是谁也给我说过
m060980,243,1765727193,2025-12-14,救命恩人唐白白,找一个拆掉钢针之后的时间
m060981,243,1765727214,2025-12-14,救命恩人唐白白,好好问问HR人工
m060983,243,1765727266,2025-12-14,救命恩人唐白白,OK那睡觉觉啦？
m060984,243,1765727273,2025-12-14,我,嗯嗯，睡觉觉
m060985,243,1765727277,2025-12-14,救命恩人唐白白,一不小心12点了
m060986,243,1765727285,2025-12-14,救命恩人唐白白,你不能这么晚睡噢
m060987,243,1765727298,2025-12-14,我,我白天随时补觉 又不像你
m060988,243,1765727303,2025-12-14,我,快睡吧
m060989,243,1765727312,2025-12-14,我,晚安安
m060990,243,1765727321,2025-12-14,救命恩人唐白白,作息规律 才能好好养伤
m060991,243,1765727360,2025-12-14,救命恩人唐白白,昨天你陪我逛超市和遛狗勾
m060993,243,1765727366,2025-12-14,救命恩人唐白白,我都非常开心🥳
m060994,243,1765727372,2025-12-14,救命恩人唐白白,安安
m061001,244,1765762336,2025-12-15,我,hhhh
m061002,244,1765762345,2025-12-15,我,所以他的鼻子是塑料还是真的胡萝卜？
m061004,244,1765764188,2025-12-15,救命恩人唐白白,开一个小时的车真累，我都开困了
m061005,244,1765764197,2025-12-15,救命恩人唐白白,又是一个巨堵的大早上
m061006,244,1765764571,2025-12-15,我,累了，可以顺便开个会
m061007,244,1765764577,2025-12-15,我,就不容易累了
m061008,244,1765770539,2025-12-15,救命恩人唐白白,点饭饭了吗
m061009,244,1765770546,2025-12-15,我,嗯哼
m061010,244,1765770549,2025-12-15,我,你呢？
m061011,244,1765770555,2025-12-15,救命恩人唐白白,我没
m061012,244,1765770556,2025-12-15,我,今天忙不忙
m061013,244,1765770563,2025-12-15,救命恩人唐白白,早上的咖啡也没时间下楼拿
m061014,244,1765770581,2025-12-15,我,看来时间管理还是做的不到位
m061015,244,1765770582,2025-12-15,救命恩人唐白白,有点忙 得一边教乾坤一边出一个分析
m061016,244,1765770586,2025-12-15,救命恩人唐白白,[难过]
m061017,244,1765770606,2025-12-15,救命恩人唐白白,那我现在下楼去快速吃一个
m061018,244,1765770611,2025-12-15,救命恩人唐白白,你点了什么呀
m061019,244,1765770626,2025-12-15,我,你咋成天管理不好乾坤对你的时间入侵
m061020,244,1765770636,2025-12-15,我,我点了轻食
m061023,244,1765770684,2025-12-15,我,Elsa不是成天教你
m061024,244,1765770718,2025-12-15,我,你不主动管理，就只能被管理
m061025,244,1765770741,2025-12-15,我,除非你确实觉得教他比拿咖啡重要
m061026,244,1765770747,2025-12-15,救命恩人唐白白,这是小白看的毒鸡汤！
m061028,244,1765770774,2025-12-15,我,我在你只会让我帮你拿咖啡
m061029,244,1765770789,2025-12-15,我,这可不是一个好的管理方式
m061030,244,1765770802,2025-12-15,救命恩人唐白白,或者你教他
m061031,244,1765770805,2025-12-15,救命恩人唐白白,我去拿咖啡呀
m061032,244,1765770814,2025-12-15,我,他会自己想办法的
m061033,244,1765770814,2025-12-15,救命恩人唐白白,还能拿咱俩的 （你的奶茶
m061034,244,1765770821,2025-12-15,我,那是他的课题
m061035,244,1765770831,2025-12-15,救命恩人唐白白,下次喝完酒就会说我不管他了
m061036,244,1765770834,2025-12-15,救命恩人唐白白,真是吓人
m061037,244,1765771796,2025-12-15,救命恩人唐白白,你猜我今天中午吃了什么
m061038,244,1765771810,2025-12-15,救命恩人唐白白,我此刻在用微波炉热我凉掉的咖啡[呲牙]
m061039,244,1765772556,2025-12-15,救命恩人唐白白,明年我想去看这个！
m061042,244,1765772842,2025-12-15,救命恩人唐白白,试一下嘛
m061043,244,1765772847,2025-12-15,救命恩人唐白白,是你经常吃的
m061044,244,1765772856,2025-12-15,救命恩人唐白白,大提示了这属于是
m061047,244,1765772901,2025-12-15,我,面
m061048,244,1765772910,2025-12-15,救命恩人唐白白,再猜
m061049,244,1765772921,2025-12-15,我,饺子
m061050,244,1765772929,2025-12-15,救命恩人唐白白,dei！！！
m061051,244,1765772940,2025-12-15,救命恩人唐白白,再猜我吃了一份还是半份
m061052,244,1765772981,2025-12-15,我,那当然是一整份
m061053,244,1765772994,2025-12-15,救命恩人唐白白,？？？
m061054,244,1765773001,2025-12-15,救命恩人唐白白,你怎么才到的！！！
m061055,244,1765773004,2025-12-15,救命恩人唐白白,猜
m061056,244,1765773011,2025-12-15,我,因为我一般吃半份
m061057,244,1765773014,2025-12-15,我,你比我食量大
m061059,244,1765773041,2025-12-15,救命恩人唐白白,那谁让我
m061060,244,1765773048,2025-12-15,救命恩人唐白白,肚肚比你平很多呢
m061061,244,1765773056,2025-12-15,我,你那是骨架小
m061063,244,1765773066,2025-12-15,救命恩人唐白白,呸
m061064,244,1765773072,2025-12-15,我,全方面缩水
m061065,244,1765773084,2025-12-15,救命恩人唐白白,呸呸
m061067,244,1765773093,2025-12-15,救命恩人唐白白,我最近好像有点
m061068,244,1765773098,2025-12-15,救命恩人唐白白,太放飞自我了
m061069,244,1765773116,2025-12-15,我,年底冲业绩了
m061070,244,1765773123,2025-12-15,我,也不一定是你放飞自我
m061071,244,1765773125,2025-12-15,救命恩人唐白白,噢
m061073,244,1765773138,2025-12-15,我,我今天还看到小红书
m061074,244,1765773153,2025-12-15,我,交警又在抓过斑马线，不下车推行的自行车
m061075,244,1765773166,2025-12-15,我,抓一次罚40
m061076,244,1765773188,2025-12-15,我,这个交规真的是我今年才知道的
m061077,244,1765773206,2025-12-15,我,从来没见过谁骑自行车电动车过斑马线，会下车推行的
m061078,244,1765773223,2025-12-15,我,感觉完全是创收用的
m061080,244,1765773241,2025-12-15,我,另外，我11:40下单的
m061081,244,1765773253,2025-12-15,我,今天又得一点了
m061082,244,1765773263,2025-12-15,我,闪购这个配送好垃圾啊
m061086,244,1765773303,2025-12-15,我,你看我点进去，它预估的时间都特别短
m061088,244,1765773311,2025-12-15,我,单到下单的时候就给你加长加长
m061090,244,1765773572,2025-12-15,我,不美团的界面之前改版过之后我也不是很爱用了
m061091,244,1765773585,2025-12-15,我,所以你的饺子吃完了吗
m061093,244,1765774556,2025-12-15,救命恩人唐白白,刚刚zhuoyi拉着我说了会儿话
m061094,244,1765774562,2025-12-15,救命恩人唐白白,我当然没有吃完了
m061095,244,1765774582,2025-12-15,救命恩人唐白白,是你特意说我是大胃王的
m061096,244,1765774608,2025-12-15,我,我哪有说你是大胃王
m061097,244,1765774624,2025-12-15,救命恩人唐白白,比你食量大的
m061098,244,1765774626,2025-12-15,我,我只是说你中午比我吃的多
m061099,244,1765774627,2025-12-15,救命恩人唐白白,都是大胃王
m061100,244,1765774631,2025-12-15,我,怎么就变成大胃王
m061101,244,1765774634,2025-12-15,我,瞎说
m061102,244,1765774639,2025-12-15,我,我饭量又不大
m061104,244,1765774648,2025-12-15,我,小鸟胃
m061105,244,1765774697,2025-12-15,救命恩人唐白白,我准备眯一觉
m061106,244,1765774700,2025-12-15,救命恩人唐白白,15分钟
m061107,244,1765774711,2025-12-15,救命恩人唐白白,然后起床跑数写报告
m061108,244,1765774723,2025-12-15,救命恩人唐白白,你的轻食到了吧
m061109,244,1765774727,2025-12-15,我,那你快睡吧
m061110,244,1765774741,2025-12-15,我,你睡醒了，可能就到了
m061111,244,1765774753,2025-12-15,救命恩人唐白白,呜呜
m061113,244,1765776059,2025-12-15,救命恩人唐白白,我醒了哦
m061114,244,1765776067,2025-12-15,救命恩人唐白白,你吃上饭没
m061115,244,1765776072,2025-12-15,我,吃上了
m061116,244,1765776081,2025-12-15,救命恩人唐白白,嘿嘿 那好
m061117,244,1765776102,2025-12-15,我,今天选了一个新的蘸料和一个新的品
m061118,244,1765776105,2025-12-15,我,都很好吃
m061119,244,1765776135,2025-12-15,救命恩人唐白白,是什么口味哒？什么品
m061120,244,1765776146,2025-12-15,我,尤其是这个蘸料
m061121,244,1765776154,2025-12-15,我,真香
m061126,244,1765812633,2025-12-15,我,快吃快吃
m061128,244,1765814553,2025-12-16,救命恩人唐白白,睡觉觉吗
m061129,244,1765814565,2025-12-16,我,开上车啦？
m061130,244,1765814580,2025-12-16,救命恩人唐白白,嗯呐
m061131,244,1765814594,2025-12-16,我,今晚为什么下班这么晚
m061134,244,1765814734,2025-12-16,救命恩人唐白白,我的肚肚好痛 不能再这样了[难过][难过][难过]
m061135,244,1765814744,2025-12-16,救命恩人唐白白,现在吃了东西但还是痛
m061136,244,1765814790,2025-12-16,我,先好好开车吧
m061137,244,1765814804,2025-12-16,我,早点回家 睡一觉一般就好了
m061138,244,1765814808,2025-12-16,救命恩人唐白白,嗯 那你困了就先睡哦
m061139,244,1765814812,2025-12-16,救命恩人唐白白,不要熬夜
m061141,244,1765814820,2025-12-16,我,我马上就睡了
m061144,244,1765818069,2025-12-16,救命恩人唐白白,晚安飞飞
m061146,244,1765818169,2025-12-16,救命恩人唐白白,累累
m061148,244,1765845550,2025-12-16,救命恩人唐白白,飞飞 你醒了告诉我 我有话和你说
m061149,244,1765847938,2025-12-16,我,我醒啦
m061150,244,1765847943,2025-12-16,我,怎么啦？
m061152,244,1765847968,2025-12-16,我,当然没有
m061153,244,1765847971,2025-12-16,我,刚醒
m061162,244,1765849108,2025-12-16,救命恩人唐白白,虽然这么说听起来有点奇怪，但我的宝宝就是你的宝宝，你的宝宝也可以是我的宝宝
m061166,244,1765850485,2025-12-16,我,真巧 今天花花也全开了
m061170,244,1765850700,2025-12-16,我,我学习不能取代你学习
m061172,244,1765850712,2025-12-16,救命恩人唐白白,你学完教我
m061173,244,1765850725,2025-12-16,救命恩人唐白白,噢不对
m061174,244,1765850734,2025-12-16,救命恩人唐白白,你学一份 我学一份
m061175,244,1765850737,2025-12-16,救命恩人唐白白,咱俩切磋
m061176,244,1765850777,2025-12-16,我,也没啥 就是我前任不是多囊 它的治疗手段就是要吃短效避孕药 然后我俩经常还异地 有一次他就拿了一个两道杠的图说她怀了
m061177,244,1765850786,2025-12-16,我,把我紧张的不行
m061178,244,1765850818,2025-12-16,救命恩人唐白白,然后呢？
m061179,244,1765850824,2025-12-16,我,虽然后来她又说过了一天，又测了一遍，没有
m061180,244,1765850858,2025-12-16,救命恩人唐白白,那是咋会出现俩杠的
m061181,244,1765850874,2025-12-16,我,不过按她的脾气来说 我是怀疑她有的时候会故意瞎搞测试我的
m061182,244,1765850881,2025-12-16,救命恩人唐白白,我的意思是，这个测试会不准吗？
m061183,244,1765850911,2025-12-16,我,你都测两次了
m061185,244,1765850967,2025-12-16,救命恩人唐白白,但你很聪明的
m061186,244,1765850974,2025-12-16,救命恩人唐白白,她骗你你应该能发现
m061187,244,1765850985,2025-12-16,我,我没发现，因为异地
m061188,244,1765851011,2025-12-16,我,我只是怀疑但我也不会在那个关头说出来
m061189,244,1765851045,2025-12-16,救命恩人唐白白,你真好
m061190,244,1765851172,2025-12-16,我,毕竟短效避孕药的成功率非常非常非常高，她本来就多囊，能在这个条件下，怀上的概率emmm
m061192,244,1765851251,2025-12-16,我,OK开始学习
m061193,244,1765851265,2025-12-16,救命恩人唐白白,她如果是长期服的话
m061194,244,1765851272,2025-12-16,救命恩人唐白白,确实不太可能
m061196,244,1765851291,2025-12-16,我,我又没啥事
m061197,244,1765851296,2025-12-16,救命恩人唐白白,先吃个早饭饭吧
m061198,244,1765851423,2025-12-16,我,你有在吃叶酸吗？
m061199,244,1765851434,2025-12-16,救命恩人唐白白,昨天吃了一颗
m061200,244,1765851469,2025-12-16,我,坚持吃噢
m061201,244,1765851493,2025-12-16,我,这个不应该是备孕期就开始吃吗？
m061202,244,1765851493,2025-12-16,救命恩人唐白白,我打算每天中午 吃完饭以后吃一颗
m061204,244,1765851509,2025-12-16,救命恩人唐白白,而且我觉得吃完我不太舒服
m061205,244,1765851513,2025-12-16,救命恩人唐白白,就没有吃
m061206,244,1765851580,2025-12-16,我,我刚看怎么怀孕禁用的化妆品成分这么多
m061207,244,1765851599,2025-12-16,救命恩人唐白白,比如呢？
m061208,244,1765851607,2025-12-16,我,你皮肤会刷酸吗？
m061209,244,1765851617,2025-12-16,救命恩人唐白白,不会
m061210,244,1765851634,2025-12-16,我,烟酰胺也有风险
m061212,244,1765851648,2025-12-16,我,还有一些化学防晒剂
m061213,244,1765851650,2025-12-16,救命恩人唐白白,面膜里也有
m061214,244,1765851654,2025-12-16,救命恩人唐白白,哎呀
m061215,244,1765851667,2025-12-16,我,其他的我不怎么认识
m061216,244,1765851670,2025-12-16,救命恩人唐白白,我要掩耳盗铃了 不想听[破涕为笑]
m061217,244,1765851676,2025-12-16,我,但这是我随便看了一个视频，所以你也不用过于担心
m061218,244,1765851692,2025-12-16,救命恩人唐白白,[脸红]
m061219,244,1765851695,2025-12-16,我,因为列的实在是太多了
m061220,244,1765851765,2025-12-16,救命恩人唐白白,嗯嗯还是不用矫枉过正过犹不及噢
m061221,244,1765851806,2025-12-16,我,嗯嗯 A酸a醇那种风险稍微大一点
m061222,244,1765851813,2025-12-16,我,你不刷酸，应该还好
m061224,244,1765852091,2025-12-16,救命恩人唐白白,早C晚A我没搞过
m061226,244,1765854898,2025-12-16,救命恩人唐白白,旁边的花花能开吗
m061227,244,1765854984,2025-12-16,我,不知道呢
m061228,244,1765854994,2025-12-16,我,毕竟我只会一周教次水
m061229,244,1765855003,2025-12-16,我,等等，我好像上周末没有浇
m061230,244,1765855025,2025-12-16,救命恩人唐白白,上周末太忙了
m061231,244,1765855028,2025-12-16,救命恩人唐白白,嘿嘿
m061232,244,1765855034,2025-12-16,我,等等
m061233,244,1765855041,2025-12-16,我,我好像上次浇多了
m061234,244,1765855065,2025-12-16,我,这个盆底怎么还有水
m061235,244,1765855084,2025-12-16,救命恩人唐白白,🤔
m061236,244,1765855104,2025-12-16,我,事已至此，先吃饭吧
m061237,244,1765855111,2025-12-16,救命恩人唐白白,嘿嘿
m061238,244,1765855118,2025-12-16,救命恩人唐白白,那我也开始点饭
m061239,244,1765855123,2025-12-16,救命恩人唐白白,我点一个单人餐
m061240,244,1765855129,2025-12-16,救命恩人唐白白,再点一杯咖啡
m061241,244,1765855178,2025-12-16,我,一天最多200毫克咖啡因
m061243,244,1765855229,2025-12-16,救命恩人唐白白,哈哈哈哈哈哈哈哈哈哈
m061244,244,1765855234,2025-12-16,救命恩人唐白白,啊哈哈哈哈哈哈
m061247,244,1765855264,2025-12-16,救命恩人唐白白,豪华餐
m061248,244,1765855369,2025-12-16,我,看来我们的口味确实差异很大
m061249,244,1765855380,2025-12-16,救命恩人唐白白,怎么了
m061250,245,1765855382,2025-12-16,救命恩人唐白白,如果是你
m061251,245,1765855386,2025-12-16,救命恩人唐白白,你要点哪个
m061252,245,1765855394,2025-12-16,我,我不吃酸菜小炒鸡
m061253,245,1765855409,2025-12-16,我,上面六个，他可能是我倒数第一或者倒数第二的选择
m061254,245,1765855424,2025-12-16,我,主要是不爱吃酸菜
m061255,245,1765855461,2025-12-16,我,我今天又点了上次同样的轻食
m061256,245,1765855515,2025-12-16,救命恩人唐白白,OK fine
m061257,245,1765855593,2025-12-16,我,嘿嘿 我们不同地区的人口味不一样很正常啦
m061259,245,1765855624,2025-12-16,我,我昨天下载了三个游戏
m061260,245,1765855634,2025-12-16,救命恩人唐白白,哪三个！
m061261,245,1765855635,2025-12-16,我,然后删了几个，之前下载了，但实际不玩的
m061262,245,1765855643,2025-12-16,救命恩人唐白白,我正准备问你呢 昨天我太忙了
m061263,245,1765855653,2025-12-16,救命恩人唐白白,下午以后 你给我发照片以后我就没跟你说话了
m061264,245,1765855671,2025-12-16,我,我发现你很忙所以我就没有去打扰
m061265,245,1765855692,2025-12-16,我,我下了赛博朋克2077 霍格沃茨 还有一个小缇娜的奇幻之旅
m061267,245,1765855726,2025-12-16,我,我准备先玩赛博朋克
m061268,245,1765855740,2025-12-16,我,如果下午无聊的话
m061269,245,1765856297,2025-12-16,救命恩人唐白白,今天和明天都得抓紧时间玩玩
m061270,245,1765856304,2025-12-16,救命恩人唐白白,后天要开始手痛啦！
m061271,245,1765891685,2025-12-16,救命恩人唐白白,今天我停哪里了？
m061272,245,1765891702,2025-12-16,我,你不是给我发了吗？
m061273,245,1765891739,2025-12-16,我,哦，好的没发
m061274,245,1765891761,2025-12-16,救命恩人唐白白,嘿嘿
m061275,245,1765891768,2025-12-16,救命恩人唐白白,怎么今天早上没发呢
m061276,245,1765891774,2025-12-16,我,太激动了
m061277,245,1765891780,2025-12-16,我,可能刚给我打过电话
m061278,245,1765891786,2025-12-16,我,就忘了，还有这回事
m061279,245,1765891789,2025-12-16,救命恩人唐白白,[脸红]
m061280,245,1765891802,2025-12-16,救命恩人唐白白,ready？
m061281,245,1765891903,2025-12-16,我,怎么了？
m061282,245,1765891907,2025-12-16,我,不是吗？
m061284,245,1765891942,2025-12-16,我,来吧
m061285,245,1765891953,2025-12-16,我,我时刻准备着
m061286,245,1765891960,2025-12-16,救命恩人唐白白,[脸红]
m061289,245,1765897192,2025-12-16,我,失望
m061292,245,1765897216,2025-12-16,我,某人好像说过
m061293,245,1765897229,2025-12-16,我,这周要补reading进度
m061294,245,1765897237,2025-12-16,救命恩人唐白白,[脸红]
m061298,245,1765897295,2025-12-16,我,在吃什么
m061300,245,1765898345,2025-12-16,我,不愧是中午能吃一整盘饺子的人
m061301,245,1765898355,2025-12-16,我,肚量确实不小
m061304,245,1765898397,2025-12-16,救命恩人唐白白,不过我好像不能再看了
m061305,245,1765898400,2025-12-16,救命恩人唐白白,得去洗漱了
m061306,245,1765898402,2025-12-16,救命恩人唐白白,你呢
m061307,245,1765899167,2025-12-16,救命恩人唐白白,OK 洗漱！
m061308,245,1765899236,2025-12-16,我,我已经洗漱完了
m061309,245,1765899250,2025-12-16,救命恩人唐白白,那你领先我了！
m061310,245,1765899263,2025-12-16,我,继续学习！
m061312,245,1765899276,2025-12-16,救命恩人唐白白,好老的
m061313,245,1765899278,2025-12-16,救命恩人唐白白,表情包
m061314,245,1765899284,2025-12-16,我,确实
m061316,245,1765899290,2025-12-16,我,在我的表情包最低下
m061317,245,1765899315,2025-12-16,救命恩人唐白白,竟然还能被你翻到
m061320,245,1765900566,2025-12-16,我,睡觉时间到
m061321,245,1765900642,2025-12-16,救命恩人唐白白,睡觉时间到！
m061322,245,1765900694,2025-12-16,我,晚安安啦
m061324,245,1765900714,2025-12-16,救命恩人唐白白,晚安安 我的飞飞
m061330,245,1765933612,2025-12-17,救命恩人唐白白,本周课表+☝🏻个案例课资料
m061332,245,1765934978,2025-12-17,我,那你这两天得预习了
m061334,245,1765935367,2025-12-17,救命恩人唐白白,嗯呢
m061335,245,1765935392,2025-12-17,救命恩人唐白白,今天上午开车，大家都好急躁。刚刚有个车在我前面急刹车，我差一点撞到他。然后还有车不停的加塞儿和变道，真气人
m061336,245,1765935475,2025-12-17,我,嘿嘿 没事 该骂骂 转头心平气和继续开
m061337,245,1765935480,2025-12-17,我,我骑车也成天骂人
m061339,245,1765935501,2025-12-17,我,前两天没拍好
m061340,245,1765935527,2025-12-17,我,花还是得从亮面这边拍 有太阳还能好看一点
m061341,245,1765935537,2025-12-17,我,今天真的挺晒的
m061343,245,1765935597,2025-12-17,我,不知道，可能现在这个已经是最高了
m061345,245,1765935688,2025-12-17,我,忘了
m061346,245,1765935690,2025-12-17,我,[尴尬]
m061347,245,1765935719,2025-12-17,我,哦，对，风信子
m061348,245,1765935724,2025-12-17,我,我以为另一个是风信子
m061351,245,1765936075,2025-12-17,我,下午出去吧
m061352,245,1765936078,2025-12-17,我,顺便丢个垃圾
m061355,245,1765936127,2025-12-17,我,全是冷凝水
m061357,245,1765936156,2025-12-17,我,三个
m061359,245,1765936199,2025-12-17,我,两个外卖垃圾和我自己的生活垃圾
m061360,245,1765936205,2025-12-17,我,前天我记得我出门扔垃圾了
m061366,245,1765936654,2025-12-17,救命恩人唐白白,1 B3 6
m061367,245,1765936903,2025-12-17,我,你现在完全指望听书了是不？
m061368,245,1765936905,2025-12-17,我,[脸红]
m061369,245,1765946772,2025-12-17,救命恩人唐白白,今天我们终于
m061370,245,1765946775,2025-12-17,救命恩人唐白白,排到了
m061371,245,1765946781,2025-12-17,救命恩人唐白白,金辉新开的江西菜
m061372,245,1765946784,2025-12-17,救命恩人唐白白,嘿嘿
m061373,245,1765946794,2025-12-17,救命恩人唐白白,你的水饺🥟到了吗
m061374,245,1765947169,2025-12-17,我,我已经吃完了
m061377,245,1765949860,2025-12-17,救命恩人唐白白,今天中午
m061378,245,1765949869,2025-12-17,救命恩人唐白白,我吃得非常非常饱
m061379,245,1765950386,2025-12-17,救命恩人唐白白,我喝了 乌鸡汤 吃了 猪脸肉 小炒肉 鸡爪 红烧肉 红菜苔 空心菜 豆皮 还有1/4碗米饭
m061383,245,1765985382,2025-12-17,救命恩人唐白白,报————！
m061384,245,1765985387,2025-12-17,救命恩人唐白白,开始洗漱！！
m061386,245,1765985442,2025-12-17,我,你说的是30上床
m061388,245,1765985569,2025-12-17,救命恩人唐白白,加了小小会班
m061390,245,1765986490,2025-12-17,救命恩人唐白白,我好了
m061391,245,1765986493,2025-12-17,救命恩人唐白白,我躺啦
m061392,245,1765986530,2025-12-17,我,睡觉！
m061393,245,1765986536,2025-12-17,救命恩人唐白白,嘿嘿
m061394,245,1765986545,2025-12-17,救命恩人唐白白,不跟我再说两句了嘛
m061403,245,1765986747,2025-12-17,救命恩人唐白白,除非你承认你也是狗
m061405,245,1765986764,2025-12-17,我,我可没迟到
m061406,245,1765986769,2025-12-17,救命恩人唐白白,hhhhhhh
m061407,245,1765986789,2025-12-17,救命恩人唐白白,11.30 小狗准时躺了下去？
m061408,245,1765986802,2025-12-17,我,你下班和睡觉都迟到
m061411,245,1765986836,2025-12-17,救命恩人唐白白,明天不迟到！
m061412,245,1765986842,2025-12-17,救命恩人唐白白,睡了！
m061418,245,1766019132,2025-12-18,救命恩人唐白白,今天空气超级差
m061419,245,1766023936,2025-12-18,我,我买的空气净化器终于有用了
m061420,245,1766023966,2025-12-18,救命恩人唐白白,嘿嘿 那快开上
m061421,245,1766023974,2025-12-18,我,我之前都只把它当温湿度表用的
m061422,245,1766023983,2025-12-18,我,今天起床晚了
m061423,245,1766023994,2025-12-18,救命恩人唐白白,昨晚没睡好吗
m061424,245,1766024003,2025-12-18,我,没有 睡懒觉了
m061426,245,1766024065,2025-12-18,救命恩人唐白白,那也挺好的
m061427,245,1766024072,2025-12-18,救命恩人唐白白,我睡得一般
m061428,245,1766024081,2025-12-18,救命恩人唐白白,1点多才睡着
m061429,245,1766024112,2025-12-18,我,没事，白天补补觉
m061430,245,1766024192,2025-12-18,救命恩人唐白白,今天很多事情
m061431,245,1766024203,2025-12-18,救命恩人唐白白,所以心情也一般
m061432,245,1766024218,2025-12-18,救命恩人唐白白,基本就是俩小时一todo
m061433,245,1766024407,2025-12-18,我,嘿嘿我今天事情也很多
m061434,245,1766024410,2025-12-18,我,不过呢？
m061435,245,1766024418,2025-12-18,我,下午再忙
m061436,245,1766024429,2025-12-18,我,现在是早饭时间
m061437,245,1766024450,2025-12-18,我,虽然我不监督你，但是你每天要记得吃早饭哦
m061440,245,1766024476,2025-12-18,救命恩人唐白白,现在开始吃
m061442,245,1766024504,2025-12-18,救命恩人唐白白,天昱给了我圣诞礼物
m061443,245,1766024530,2025-12-18,救命恩人唐白白,是我给你买过的巧克力品牌！Venchi！
m061444,245,1766024533,2025-12-18,我,这不是还有一周吗？
m061445,245,1766024543,2025-12-18,救命恩人唐白白,意大利芬奇[跳跳][跳跳]
m061446,245,1766024554,2025-12-18,救命恩人唐白白,好可爱☺️
m061447,245,1766024886,2025-12-18,我,真不错
m061449,245,1766025370,2025-12-18,救命恩人唐白白,🤔
m061450,245,1766025372,2025-12-18,救命恩人唐白白,我是不是
m061451,245,1766025375,2025-12-18,救命恩人唐白白,不能吃
m061452,245,1766025377,2025-12-18,救命恩人唐白白,鱼子酱
m061454,245,1766025539,2025-12-18,我,这个不是鱼子酱形状的，巧克力吗？
m061455,245,1766025552,2025-12-18,我,成分里也没啥呀
m061456,245,1766026179,2025-12-18,救命恩人唐白白,啊
m061457,245,1766026182,2025-12-18,救命恩人唐白白,哦
m061458,245,1766026183,2025-12-18,救命恩人唐白白,哦哦哦哦哦哦
m061459,245,1766026186,2025-12-18,救命恩人唐白白,哈哈哈哈哈哈哈
m061460,245,1766026191,2025-12-18,救命恩人唐白白,我傻了
m061461,245,1766026219,2025-12-18,救命恩人唐白白,嘿嘿 我又被开会耽误了
m061462,245,1766026224,2025-12-18,救命恩人唐白白,现在开始吃早餐
m061463,245,1766026230,2025-12-18,救命恩人唐白白,你吃完啦？
m061464,245,1766026299,2025-12-18,我,那当然啦
m061465,245,1766026306,2025-12-18,我,都快到点午饭的时间啦
m061466,245,1766026318,2025-12-18,救命恩人唐白白,[裂开]
m061467,245,1766026328,2025-12-18,救命恩人唐白白,那你今天勇敢拆钉 晚点我跟你share这份巧克力
m061468,245,1766026363,2025-12-18,救命恩人唐白白,晚点means today or tomorrow or the day after tomorrow
m061469,245,1766063234,2025-12-18,救命恩人唐白白,你在干嘛？
m061472,245,1766063369,2025-12-18,我,现在是
m061473,245,1766063389,2025-12-18,我,打call准备时间！
m061474,245,1766063403,2025-12-18,救命恩人唐白白,hhhhh
m061476,245,1766063452,2025-12-18,我,没听懂
m061477,245,1766063463,2025-12-18,我,你先找你的车
m061478,245,1766063476,2025-12-18,我,然后打电话or到我楼下二选一？
m061480,245,1766063517,2025-12-18,我,为什么不能都选？
m061481,245,1766063523,2025-12-18,我,也不影响啊
m061482,245,1766063527,2025-12-18,救命恩人唐白白,你太贪心了
m061485,245,1766063702,2025-12-18,我,那我选打电话
m061488,245,1766063746,2025-12-18,我,你今天还看不到
m061489,245,1766063751,2025-12-18,我,还是被裹着的
m061490,245,1766063761,2025-12-18,我,医生说明天或者后天，你自己把它剪了就行
m061491,245,1766063790,2025-12-18,救命恩人唐白白,奥
m061493,245,1766064027,2025-12-18,救命恩人唐白白,准时下班好堵哦
m061494,245,1766064033,2025-12-18,救命恩人唐白白,我都有点点晕车了
m061496,245,1766064042,2025-12-18,我,你为什么没给我打电话？
m061497,245,1766064050,2025-12-18,我,你不应该一出车库就给我打吗？
m061498,245,1766064062,2025-12-18,救命恩人唐白白,飞飞
m061499,245,1766064066,2025-12-18,救命恩人唐白白,你变笨了吗
m061500,246,1766064070,2025-12-18,我,有我陪聊，你肯定不会晕车车
m061501,246,1766064072,2025-12-18,我,噢
m061502,246,1766064074,2025-12-18,我,对不起
m061503,246,1766064081,2025-12-18,我,我不是变笨了，我只是没有周几的概念了
m061505,246,1766064091,2025-12-18,救命恩人唐白白,hhhhhhh
m061506,246,1766064103,2025-12-18,救命恩人唐白白,OK那勉强算你没变笨吧
m061507,246,1766064269,2025-12-18,我,你明天不上班，居然今天也不用加班
m061508,246,1766064299,2025-12-18,救命恩人唐白白,但我今天牺牲了午休时间和晚饭时间哦
m061509,246,1766064307,2025-12-18,救命恩人唐白白,一直干到现在
m061510,246,1766064324,2025-12-18,我,那你不是经常牺牲
m061511,246,1766064363,2025-12-18,救命恩人唐白白,所以我觉得今天我的效率有点点提升
